date,aaba,aal,aapl,adbe,akam,alxn,amat,amzn,atvi,avgo,bidu,cmcsa,csco,ctxs,ea,fb,fox,goog,intc,khc,mar,msft,nflx,pypl,trip,tsla,wba,nasdaq
2018-09-27,68.480003,41.5,224.949997,269.910004,72.410004,138.270004,38.349998,2012.97998,82.870003,246.449997,230.470001,35.220001,48.330002,110.889999,119.379997,168.839996,45.490002,1194.640015,45.880001,55.040001,133.419998,114.410004,380.709991,88.989998,51.919998,307.519989,73.809998,8041.970215
2018-09-28,68.120003,41.330002,225.740005,269.950012,73.150002,139.009995,38.650002,2003,83.190002,246.729996,228.679993,35.41,48.650002,111.160004,120.489998,164.460007,45.82,1193.469971,47.290001,55.110001,132.029999,114.370003,374.130005,87.839996,51.07,264.769989,72.900002,8046.350098
2018-10-01,67.239998,39.610001,227.259995,275.48999,71.529999,137.119995,38.34,2004.359985,83.279999,249.509995,227.399994,35.52,48.869999,111.120003,117.550003,162.440002,45.84,1195.310059,46.450001,55.540001,128.350006,115.610001,381.429993,87.550003,51.07,310.700012,72.459999,8037.299805
2018-10-02,66.629997,38.5,229.279999,272,69.410004,135.880005,38.900002,1971.310059,83.389999,248.100006,218.899994,35.700001,49.009998,110.580002,117.050003,159.330002,46.18,1200.109985,48.099998,55.93,125.970001,115.150002,377.140015,86.68,50.450001,301.019989,73.489998,7999.549805
2018-10-03,67.25,38.799999,232.070007,270.51001,69.790001,136.710007,38.919998,1952.76001,83.019997,249.419998,216.350006,35.189999,49.139999,110.43,116.389999,162.429993,46.509998,1202.949951,48.759998,55.599998,124.589996,115.169998,377.049988,87.150002,51.66,294.799988,73.800003,8025.089844
2018-10-04,65.260002,37.919998,227.990005,263.709991,66.32,133.610001,37.889999,1909.420044,80.360001,248.169998,210.070007,35.209999,48.380001,108.480003,114.010002,158.850006,46.27,1168.189941,48.130001,55.52,122.199997,112.790001,363.649994,84.339996,51.540001,281.829987,73.339996,7879.509766
2018-10-05,64.580002,36.439999,224.289993,263.220001,66.239998,130.820007,37.240002,1889.650024,79.589996,244.229996,205.619995,34.560001,48.130001,107.889999,113.730003,157.330002,45.830002,1157.349976,47.029999,55.889999,121.449997,112.129997,351.350006,83.18,50.720001,261.950012,72.510002,7788.450195
2018-10-08,63.09,35.900002,223.770004,254.690002,65.379997,129.460007,36.59,1864.420044,77.629997,241.369995,203.979996,35.18,47.52,106.82,110.620003,157.25,45.470001,1148.969971,47.029999,57.060001,120.57,110.849998,349.100006,80.550003,49.98,250.559998,74.150002,7735.950195
2018-10-09,61.52,33.549999,226.869995,254.160004,64.93,130.580002,35.720001,1870.319946,77.639999,244.699997,200.850006,35.439999,47.490002,106.459999,109.489998,157.899994,45.259998,1138.819946,46.549999,56.07,119.769997,112.260002,355.709991,80.029999,47.799999,262.799988,73.559998,7738.02002
2018-10-10,58.41,31.610001,216.360001,237.910004,62.5,123.989998,34.43,1755.25,73.580002,231.830002,194.259995,34.279999,45.630001,104.300003,105.150002,151.380005,44.400002,1081.219971,44.799999,55.740002,116.480003,106.160004,325.890015,75.449997,44.200001,256.880005,72.309998,7422.049805
2018-10-11,59.93,31.27,214.449997,238.589996,61.34,119.309998,32.790001,1719.359985,73.849998,228.899994,198,33.669998,44.119999,102.110001,103.599998,153.350006,44.790001,1079.319946,44.23,53.82,114.629997,105.910004,321.100006,75.900002,44.650002,252.229996,70.900002,7329.060059
2018-10-12,61.98,30.91,222.110001,248.869995,63,121.940002,33.689999,1788.609985,77.919998,232.949997,204.360001,34.619999,45.709999,102.529999,106.099998,153.740005,44.939999,1110.079956,44.880001,54.240002,117.489998,109.57,339.559998,79.029999,45.349998,258.779999,73.5,7496.890137
2018-10-15,60.93,31.780001,217.360001,238.009995,63.299999,121.489998,33.43,1760.949951,75.669998,232.470001,200.119995,35.09,44.669998,101.910004,105.879997,153.520004,45.130001,1092.25,44.529999,54.470001,115.510002,107.599998,333.130005,77.230003,45,259.589996,74.720001,7430.740234
2018-10-16,62.830002,33.279999,222.149994,260.670013,65.199997,127.699997,34.759998,1819.959961,78.730003,238.320007,203.210007,36,45.82,104.139999,107.419998,158.779999,45.560001,1121.280029,45.939999,55.439999,117.949997,111,346.399994,80.610001,47.66,276.589996,76.279999,7645.490234
2018-10-17,62.189999,33.57,221.190002,258.910004,65.690002,128.940002,34.959999,1831.72998,78.300003,237.169998,200.720001,36.400002,45.939999,105.120003,108.790001,159.419998,45.459999,1115.689941,45.889999,56.400002,117.959999,110.709999,364.700012,80.089996,47.16,271.779999,76.980003,7642.700195
2018-10-18,60.060001,32.060001,216.020004,250.350006,64.5,126.559998,33.919998,1770.719971,71.809998,228.020004,191.880005,35.939999,45.459999,103.419998,105.800003,154.919998,45.43,1087.969971,44.970001,55.540001,115.290001,108.5,346.709991,77.480003,46.380001,263.910004,76.580002,7485.140137
2018-10-19,60.389999,32.040001,219.309998,245.029999,64.239998,125.889999,34.290001,1764.030029,69.75,228.279999,191.919998,35.98,45.34,100.699997,102.110001,154.050003,45.529999,1096.459961,44,57.560001,112.040001,108.660004,332.670013,84.779999,46.599998,260,77.349998,7449.029785
2018-10-22,62.200001,32.16,220.649994,251.059998,65.18,123.919998,33.529999,1789.300049,69.779999,228.619995,196.190002,35.75,45.759998,102.410004,101.360001,154.779999,45.439999,1101.160034,45.009998,56.209999,111.489998,109.629997,329.540009,85.43,47.27,260.950012,77.650002,7468.629883
2018-10-23,61.349998,32.380001,222.729996,251.759995,64.220001,123,33.52,1768.699951,68.980003,229.050003,193.419998,35.650002,45.419998,102.199997,99.089996,154.389999,45.369999,1103.689941,44.5,56.599998,112.349998,108.099998,333.160004,87.57,47.669998,294.140015,77.260002,7437.540039
2018-10-24,59.07,30.34,215.089996,238.440002,62.279999,110.989998,31.809999,1664.199951,67.25,218.710007,184.470001,34.119999,44.07,99.93,96.25,146.039993,44.290001,1050.709961,42.419998,55.779999,107.129997,102.32,301.829987,83.089996,46.720001,288.5,74.199997,7108.399902
2018-10-25,60.740002,32.369999,219.800003,252.919998,63.290001,117.160004,32.639999,1782.170044,70.32,222.240005,190.429993,35.84,45.470001,102.050003,98.639999,150.949997,44.790001,1095.569946,44.310001,55.98,111.540001,108.300003,312.869995,85.959999,48.75,314.859985,75.739998,7318.339844
2018-10-26,60.169998,32.459999,216.300003,245.800003,61.970001,116.269997,32.360001,1642.810059,68.839996,213.149994,188.509995,35.240002,44.25,100.610001,96.220001,145.369995,44.799999,1071.469971,45.689999,54.650002,112.730003,106.959999,299.829987,83.370003,47.439999,330.899994,76.230003,7167.209961
2018-10-29,56.830002,32.599998,212.240005,239.75,62.049999,112.260002,31.120001,1538.880005,65.220001,211.5,181.75,35.990002,43.84,101.309998,91.190002,142.089996,45.209999,1020.080017,45.400002,55.52,112.779999,103.849998,284.839996,81.150002,48.939999,334.850006,76.82,7050.290039
2018-10-30,57.919998,34.66,213.300003,238.410004,72.550003,114.190002,32.419998,1530.420044,67.480003,221.009995,183.369995,37.709999,44.580002,101.550003,94.830002,146.220001,45.290001,1036.209961,47.759998,55.849998,115.269997,103.730003,285.809998,80.900002,50.669998,329.899994,78.800003,7161.649902
2018-10-31,60.099998,35.080002,218.860001,245.759995,72.25,112.07,32.880001,1598.01001,69.050003,223.490005,190.059998,38.139999,45.75,102.470001,90.980003,151.789993,45.18,1076.77002,46.880001,54.970001,116.889999,106.809998,301.779999,84.190002,52.139999,337.320007,79.769997,7305.899902
2018-11-01,62.860001,36.369999,222.220001,245.279999,72.290001,119.699997,35.349998,1665.530029,69.32,229.880005,201.470001,37.950001,45.650002,103.160004,94.199997,151.75,46.200001,1070,48.220001,56.200001,121.089996,105.919998,317.380005,85.040001,53.290001,344.279999,79.900002,7434.060059
2018-11-02,61.73,36.330002,207.479996,239.639999,71.760002,122.82,35.27,1665.530029,68.989998,220.770004,194.690002,37.66,45.48,102.760002,92.459999,150.350006,46.080002,1057.790039,47.110001,50.73,120.93,106.160004,309.100006,83.510002,53.630001,346.410004,79.300003,7356.990234
2018-11-05,60.869999,35.720001,201.589996,239.889999,68.949997,123.209999,34.32,1627.800049,64.339996,220.089996,190.589996,38.02,46.139999,103.419998,92.690002,148.679993,46.41,1040.089966,47.970001,52.389999,120.68,107.510002,315.440002,84.050003,53.240002,341.399994,79.970001,7328.850098
2018-11-06,61.93,35.169998,203.770004,240.559998,69.830002,123.220001,34.869999,1642.810059,64.25,228.25,192.440002,37.73,46.5,104.379997,92.230003,149.940002,46.779999,1055.810059,47.25,53.459999,114.550003,107.720001,310.839996,84.690002,57,341.059998,80.599998,7375.959961
2018-11-07,63.599998,36.970001,209.949997,253.429993,71.550003,127.18,35.25,1755.48999,65.089996,234.399994,195.410004,38.299999,47.900002,106.029999,93.800003,151.529999,47.16,1093.390015,48.720001,53.549999,116.139999,111.959999,327.5,88.230003,58.07,348.160004,81.910004,7570.75
2018-11-08,62.48,36.860001,208.490005,249.960007,72.18,127.18,34.939999,1754.910034,62.790001,240.25,188.550003,38.299999,48.439999,107.059998,93.870003,147.869995,47.470001,1082.400024,48.990002,53.310001,116.910004,111.75,317.920013,89.040001,66.93,351.399994,82.440002,7530.879883
2018-11-09,60.98,36.220001,204.470001,244.839996,70.940002,123.440002,34.279999,1712.430054,55.009998,238.990005,183.75,38.34,47.110001,107.010002,88.889999,144.960007,47.709999,1066.150024,48.110001,53.990002,117.040001,109.57,303.470001,86.760002,63.299999,350.51001,82.389999,7406.899902
2018-11-12,59.950001,36.860001,194.169998,236.669998,69.080002,118.599998,32.619999,1636.849976,53.889999,223.630005,180.429993,38,45.619999,105.550003,87.660004,141.550003,47.59,1038.630005,46.650002,53.669998,115.07,106.870003,294.070007,83.779999,62.669998,331.279999,81.809998,7200.870117
2018-11-13,61.209999,37.779999,192.229996,238.740005,69.190002,118.519997,33.490002,1631.170044,52.549999,224.830002,183.339996,37.720001,45.119999,106.019997,87.389999,142.160004,47.279999,1036.050049,47.389999,53.380001,116.550003,106.940002,294.399994,83.779999,63.099998,338.730011,81.919998,7200.870117
2018-11-14,62.279999,38.110001,186.800003,235.220001,68.410004,116.110001,33.580002,1599.01001,51.599998,226.199997,185.059998,38.290001,44.330002,105.769997,85.760002,144.220001,47.43,1043.660034,47.09,52.639999,116.300003,104.970001,286.730011,84.050003,61.349998,344,81.519997,7136.390137
2018-11-15,64.389999,37.82,191.410004,239.949997,69.459999,119.68,35.02,1619.439941,53.560001,236.339996,188.410004,38.490002,46.77,107.650002,88.25,143.850006,47.790001,1064.709961,48.110001,51.990002,118.309998,107.279999,290.059998,86.739998,63.200001,348.440002,82.290001,7259.029785
2018-11-16,63.59,36.75,193.529999,238.889999,69.870003,118.620003,35.400002,1593.410034,50.939999,237.610001,186.949997,38.59,46.349998,108.75,85.970001,139.529999,47.73,1061.48999,48.830002,52.080002,118.650002,108.290001,286.209991,85.059998,63.669998,354.309998,82.519997,7247.870117
2018-11-19,62.220001,35.82,185.860001,219.690002,68.269997,115.059998,34.419998,1512.290039,49.139999,229.130005,183.089996,38.18,45.75,107.089996,83.040001,131.550003,48.540001,1020,48,51.889999,116.5,104.620003,270.600006,80.129997,60.869999,353.470001,81.919998,7028.47998
2018-11-20,60.889999,35.59,176.979996,219.729996,66.669998,116.82,35.77,1495.459961,49.259998,227.710007,177.479996,36.759998,44.490002,106.120003,83.019997,132.429993,48.310001,1025.76001,47.389999,50.939999,115.559998,101.709999,266.980011,77.760002,58.759998,347.48999,79.790001,6908.819824
2018-11-21,62.150002,36.310001,176.779999,225.979996,67.879997,118.110001,35.189999,1516.72998,50.849998,230,183.949997,37.509998,44.889999,106.889999,84.019997,134.820007,48.540001,1037.609985,47.029999,51.16,117.169998,103.110001,262.130005,79.120003,59.389999,338.190002,79.760002,6972.25
2018-11-23,62.400002,37.950001,172.289993,225.559998,67.790001,118.099998,35.049999,1502.060059,50.049999,229.899994,182.610001,37.389999,44.540001,106.68,82.669998,131.729996,48.66,1023.880005,46.540001,51.040001,117.260002,103.07,258.820007,77.949997,58.650002,325.829987,80.809998,6938.97998
2018-11-26,64.370003,38.099998,174.619995,231.960007,68.400002,119,36.009998,1581.329956,50.91,235.309998,185.190002,37.77,45.57,107.800003,84.93,136.380005,48.549999,1048.619995,47.450001,51.07,119.900002,106.470001,261.429993,80.860001,61.209999,346,81.699997,7081.850098
2018-11-27,64.160004,38.290001,174.240005,232.25,67.57,120.93,36,1581.420044,50.75,235.830002,182.789993,38.360001,46.119999,108.519997,85.040001,135,48.889999,1044.410034,48.07,51.799999,119.970001,107.139999,266.630005,81.970001,61.889999,343.920013,83.519997,7082.700195
2018-11-28,65.43,38.939999,180.940002,249.210007,69.599998,122.839996,37.110001,1677.75,51.02,235.220001,188.440002,39.060001,47.290001,111.419998,85.900002,136.759995,49.25,1086.22998,48.860001,51.18,122.190002,111.120003,282.649994,85.980003,63.32,347.869995,84.639999,7291.589844
2018-11-29,64.419998,38.419998,179.550003,249.089996,68.110001,123.339996,36.540001,1673.569946,52.560001,235.779999,183.220001,39.419998,47.34,110.459999,86.389999,138.679993,49.299999,1088.300049,47.700001,51.189999,121.839996,110.190002,288.75,84.260002,63.540001,341.170013,84.849998,7273.080078
2018-11-30,65.589996,40.16,178.580002,250.889999,68.75,123.150002,37.279999,1690.170044,49.880001,237.410004,188.279999,39.009998,47.869999,108.970001,84.07,140.610001,49.029999,1094.430054,49.310001,51.119999,115.029999,110.889999,286.130005,85.809998,64.059998,350.480011,84.669998,7330.540039
2018-12-03,66.82,39.650002,184.820007,255.259995,70.239998,125.470001,38.34,1772.359985,46.599998,242.070007,191.330002,39.150002,48.740002,110.290001,84,141.089996,49.389999,1106.430054,50.130001,51.419998,119.529999,112.089996,290.299988,87.980003,64.589996,358.48999,85.690002,7441.509766
2018-12-04,64.800003,36.689999,176.690002,245.820007,68.709999,122.300003,35.43,1668.400024,46.52,232.039993,182.660004,37.689999,47.349998,108.870003,81.18,137.929993,48.919998,1050.819946,47.75,49.98,113.5,108.519997,275.329987,84.190002,63.220001,359.700012,82.82,7158.430176
2018-12-06,63.860001,36.939999,174.720001,250.630005,69.019997,121.040001,34.689999,1699.189941,48.150002,227.240005,180.699997,37.880001,48.389999,109.32,83.879997,139.630005,49.23,1068.72998,48.369999,49.52,115.32,109.190002,282.880005,85.82,63.880001,363.059998,82.940002,7188.259766
2018-12-07,63.009998,33.57,168.490005,238,66.650002,115.599998,33.639999,1629.130005,47.23,228.559998,179.559998,37.41,46.439999,107.370003,82.519997,137.419998,48.990002,1036.579956,46.240002,48.709999,111.25,104.82,265.140015,82.769997,61.610001,357.970001,81.190002,6969.25
2018-12-10,62.23,33.84,169.600006,244.089996,67.279999,114.650002,34.169998,1641.030029,47.880001,239.25,179.199997,37.349998,46.860001,108.550003,83.730003,141.850006,49.02,1039.550049,47.209999,48.27,110.809998,107.589996,269.700012,84.93,61.09,365.149994,81.160004,7020.52002
2018-12-11,62.57,34.099998,168.630005,245.339996,67.419998,114.830002,34.02,1643.23999,48.200001,246.839996,176.850006,36.84,47.09,109.260002,83.440002,142.080002,49.009998,1051.75,47.380001,48.380001,110.029999,108.589996,265.320007,85.510002,61.790001,366.76001,81.809998,7031.830078
2018-12-12,62.82,34.349998,169.100006,245.550003,68.029999,117.010002,34.200001,1663.540039,48.450001,254.979996,179.75,36.98,47.419998,110.32,82.989998,144.5,48.919998,1063.680054,47.830002,48.259998,110.07,109.080002,274.880005,86.5,62.560001,366.600006,82.440002,7098.310059
2018-12-13,62.759998,32.459999,170.949997,248.080002,67.25,112.43,33.709999,1658.380005,48.509998,258.299988,179.899994,36.759998,47.470001,110.260002,80.860001,145.009995,48.919998,1061.900024,48.290001,48.470001,108.849998,109.449997,276.019989,87.559998,61.389999,376.790009,82.32,7070.330078
2018-12-14,62.009998,32.41,165.479996,230,65.099998,109.43,32.650002,1591.910034,47.75,254.830002,177.539993,36.34,45.82,109.139999,80.160004,144.059998,48.799999,1042.099976,47.860001,47.459999,107.660004,106.029999,266.839996,85.919998,60.700001,365.709991,78.739998,6910.660156
2018-12-17,60.080002,32.040001,163.940002,221.380005,64.209999,109.529999,32.669998,1520.910034,47.080002,254.130005,169.860001,36.209999,44.200001,106.629997,79.230003,140.190002,48.77,1016.530029,47.080002,46.82,107.660004,102.889999,262.799988,84.099998,57.709999,348.420013,76.220001,6753.72998
2018-12-18,59.119999,33.540001,166.070007,226.179993,64.349998,105.989998,33.279999,1551.47998,47.32,249.669998,167.610001,35.650002,44.060001,106.529999,80,143.660004,48.5,1028.709961,47.740002,46.150002,108.239998,103.970001,270.940002,85.510002,57.98,337.029999,75.480003,6783.910156
2018-12-19,57.700001,32.419998,160.889999,224.649994,63.02,102.779999,31.530001,1495.079956,46.330002,243.889999,162.479996,35.189999,43.139999,105.959999,78.360001,133.240005,48.189999,1023.01001,45.57,45.09,106.389999,103.690002,266.769989,84.029999,56.669998,332.970001,73.290001,6636.830078
2018-12-20,56.709999,31.889999,156.830002,218.649994,62.299999,101.220001,30.9,1460.829956,47.049999,241.889999,160.360001,34.619999,42.490002,103.199997,77.440002,133.399994,47.73,1009.409973,45.540001,44.849998,104.190002,101.510002,260.579987,82.440002,55.009998,315.380005,69.610001,6528.410156
2018-12-21,55.650002,30.780001,150.729996,208.800003,59.799999,94.629997,30.309999,1377.449951,45.849998,244.910004,157.419998,33.75,41.849998,100.760002,76.57,124.949997,46.599998,979.539978,44.84,44.049999,102.879997,98.230003,246.389999,78.139999,52.48,319.769989,67.260002,6332.990234
2018-12-24,55.709999,29.719999,146.830002,205.160004,58.330002,93.940002,28.99,1343.959961,43.990002,233.800003,157.119995,33.07,40.279999,99.470001,74.720001,124.059998,46,976.219971,43.59,42.540001,100.989998,94.129997,233.880005,77.059998,51.610001,295.390015,65.260002,6192.919922
2018-12-26,57.900002,32.290001,157.169998,222.949997,60.98,97.870003,30.639999,1470.900024,46.419998,248.139999,163.039993,34.139999,42.470001,101.400002,77.889999,134.179993,47.529999,1039.459961,46.189999,43.290001,105.580002,100.559998,253.669998,82.800003,53.68,326.089996,67.720001,6554.359863
2018-12-27,57.970001,32.040001,156.149994,225.139999,61.650002,98.099998,31.549999,1461.640015,47.040001,250.850006,161.580002,34.470001,42.91,102.150002,79.43,134.520004,47.75,1043.880005,46.360001,43.759998,106.629997,101.18,255.570007,84.309998,54.119999,316.130005,68.360001,6579.490234
2018-12-28,58.349998,31.83,156.229996,223.130005,61.049999,97.209999,32.380001,1478.02002,46.799999,253.589996,162.169998,34.349998,42.77,101.800003,79.300003,133.199997,47.619999,1037.079956,46.75,43.57,107.239998,100.389999,256.079987,83.260002,53.549999,333.869995,68.050003,6584.52002
